Original Sort Order,Level 0,Level 1,Level 2,Check,Level 3a,Level 4,Count,Domain,COMMENTS,Decision
,balm de gilead ,,,,Poplar,,16,Northeast (1372),,
,cottonwood,,,,Poplar,,4,Northeast (1372),,
,water poplar,,,,Poplar,,25,Northeast (1372),,
,White poplar,,,,Poplar,,728,Northeast (1372),,
,Popple,,,,Poplar,,208,Northeast (1372),,
,Poplar,,,,Poplar/tulip poplar,,1787,Northeast (1372),,
,Black spruce,,,,Spruce,,144,Northeast (1372),,
,Spruce,,,,Spruce,,12346,Northeast (1372),,
,white spruce,,,,Spruce,,6,Northeast (1372),,
,buttonball,,,,Sycamore,,2,Northeast (1372),,
,Buttonwood,,,,Sycamore,,341,Northeast (1372),,
,sycamore ,,,,Sycamore,,40,Northeast (1372),,
,larch ,,,,Tamarack,,1,Northeast (1372),,
,Tamarack,,,,Tamarack,,298,Northeast (1372),,
,tulip,,,,Tulip poplar,,1,Northeast (1372),,
,Whitewood,,,,Tulip poplar,,249,Northeast (1372),,
,Walnut,,,,Walnut,,9210,Northeast (1372),split in actual tally by decision tree ,
,black walnut,,,,Walnut,,60,Northeast (1372),,
,butnut,,,,Walnut,,32,Northeast (1372),,
,butten,,,,Walnut,,17,Northeast (1372),,
,Butternut,,,,Walnut,,498,Northeast (1372),,
,butterwood,,,,Walnut,,25,Northeast (1372),,
,oilnut,,,,Walnut,,24,Northeast (1372),,
,White walnut,,,,Walnut,,235,Northeast (1372),,
,Willow,,,,Willow,,153,Northeast (1372),,
,,ASHS_N_11_,,,Ash,,,Northeast1372_wiki,,
,,CHAMAE_IS_,,,Atlantic white cedar,,,Northeast1372_wiki,,
,,BASSWOOD_N,,,Basswood,,,Northeast1372_wiki,,
,,BEECH_N_11,,,Beech,,,Northeast1372_wiki,,
,,BIRCHES_N_,,,Birch,,,Northeast1372_wiki,,
,,NYSSA_N_10,,,Black gum,,,Northeast1372_wiki,,
,,CEDAR_N_11,,,Cedar/juniper,,,Northeast1372_wiki,,
,,CHERRIES_N,,,Cherry,,,Northeast1372_wiki,,
,,CHESTNUT_N,,,Chestnut,,,Northeast1372_wiki,,
,,ELMS_N_10_,,,Elm,,,Northeast1372_wiki,,
,,FIR_N_11_7,,,Fir,,,Northeast1372_wiki,,
,,HEMLOCK_N_,,,Hemlock,,,Northeast1372_wiki,,
,,HICKORIES_,,,Hickory,,,Northeast1372_wiki,,
,,IRONWOODS_,,,Ironwood,,,Northeast1372_wiki,,
,,MAPLES_N_1,,,Maple,,,Northeast1372_wiki,,
,,OAKS_N_12_,,,Oak,,,Northeast1372_wiki,,
,,MAGNOLIA_N,,,Other hardwood,,,Northeast1372_wiki,,
,,OTHER_N_12,,,Other hardwood,,,Northeast1372_wiki,,
,,PINES_N_11,,,Pine,,,Northeast1372_wiki,,
,,POPLARS_N_,,,Poplar/tulip poplar,,,Northeast1372_wiki,,
,,SPRUCES_N_,,,Spruce,,,Northeast1372_wiki,,
,,BUTTONWOOD,,,Sycamore,,,Northeast1372_wiki,,
,,TAMARACK_N,,,Tamarack,,,Northeast1372_wiki,,
,,LIRIODENDR,,,Tulip poplar,,,Northeast1372_wiki,,
,,JUGLANS__N,,,Walnut,,,Northeast1372_wiki,,
1003,,Alder,Alder,,Alder,,3,OH - vernacular from OH471 towns,,
950,,,Ash,,Ash,,2575,OH - vernacular from OH471 towns,,
952,,,Black ash,,Ash,,1005,OH - vernacular from OH471 towns,,
954,,,Blue ash,,Ash,,80,OH - vernacular from OH471 towns,,
953,,,Red ash,,Ash,,3,OH - vernacular from OH471 towns,,
951,,,White ash,,Ash,,2125,OH - vernacular from OH471 towns,,
957,,Linden ,Basswood,,Basswood,,74,OH - vernacular from OH471 towns,,
958,,Lynn ,Basswood,,Basswood,,1922,OH - vernacular from OH471 towns,,
,,Bass ,Basswood ,,Basswood,,,OH - vernacular from OH471 towns,,
956,,Basswood ,Basswood ,,Basswood,,75,OH - vernacular from OH471 towns,,
,,Lind,Basswood ,,Basswood,,,OH - vernacular from OH471 towns,,
,,Linn,Basswood ,,Basswood,,,OH - vernacular from OH471 towns,,
941,,,Beech,,Beech,,10460,OH - vernacular from OH471 towns,,
949,,Birch,Birch,,Birch,,13,OH - vernacular from OH471 towns,,
,,Burch,Birch,,Birch,,,OH - vernacular from OH471 towns,,
,,Peperage,Black gum,,Black gum,,,OH - vernacular from OH471 towns,,
,,Pepper   ,Black gum,,Black gum,,,OH - vernacular from OH471 towns,,
1009,,Pepperage,Black gum,,Black gum,,35,OH - vernacular from OH471 towns,,
,,Piperage,Black gum,,Black gum,,,OH - vernacular from OH471 towns,,
1007,,,Black gum,,Black gum,,305,OH - vernacular from OH471 towns,,
1008,,,Gum,,Black gum/sweet gum,,402,OH - vernacular from OH471 towns,,
1022,,,Buckeye ,,Buckeye,,718,OH - vernacular from OH471 towns,,
,,,Sweet buckeye,,Buckeye,,,OH - vernacular from OH471 towns,,
974,,Cedar,Cedar,YES,Cedar/juniper,,4,OH - vernacular from OH471 towns,"CVC cedars are multifaced-  here it is most likely red cedar, but could be northern white cedar ",
1005,,,Cypress,YES,Cedar/juniper,,3,OH - vernacular from OH471 towns,"CVC,  Definitely not baldcypress, out of range.   3 trees in the CT Western  Reserve 1797 in the northeast.  I would guess that this is probably red cedar (a juniper), but could be larch (with Maine vernacular ""cypress"" or northern white cedar which is very rare in northeast Ohio.  . ",
995,,,Black cherry,,Cherry,,47,OH - vernacular from OH471 towns,,
994,,,Cherry,,Cherry,,156,OH - vernacular from OH471 towns,,
983,,,Chestnut   ,,Chestnut,,524,OH - vernacular from OH471 towns,,
990,,,Dogwood,,Dogwood,,1277,OH - vernacular from OH471 towns,,
962,,,Bitter elm,,Elm,,1,OH - vernacular from OH471 towns,,
959,,,Elm,,Elm,,4919,OH - vernacular from OH471 towns,,
961,,,Red elm,,Elm,,28,OH - vernacular from OH471 towns,,
960,,,White elm,,Elm,,16,OH - vernacular from OH471 towns,,
1025,,,Hackberry,,Hackberry,,130,OH - vernacular from OH471 towns,,
963,,,Hemlock,,Hemlock,,17,OH - vernacular from OH471 towns,,
972,,Bitternut,Hickory,,Hickory,,2,OH - vernacular from OH471 towns,,
1032,,White hickory,Hickory,,Hickory,,3,OH - vernacular from OH471 towns,,
973,,,Hickory & var spellings,,Hickory,,8077,OH - vernacular from OH471 towns,,
988,,Blue beech,Ironwood,,Ironwood,,7,OH - vernacular from OH471 towns,,
986,,Hardbeam,Ironwood,,Ironwood,,1,OH - vernacular from OH471 towns,,
985,,Hardhack,Ironwood,,Ironwood,,2,OH - vernacular from OH471 towns,,
987,,Hornbeam,Ironwood,,Ironwood,,61,OH - vernacular from OH471 towns,,
984,,Ironwood,Ironwood,,Ironwood,,670,OH - vernacular from OH471 towns,CVC includes all Ostrya and Carpinus,
1038,,,Black locust,YES,Locust,,2,OH - vernacular from OH471 towns,CVC see above for Locust,
1033,,,Honey locust,YES,Locust,,86,OH - vernacular from OH471 towns,CVC as with Gum the Locusts are mixed and although different genera both black locust and honey locust both common might be combined as Locust,
1021,,,Locust,YES,Locust,,327,OH - vernacular from OH471 towns,CVC note my druthers are  to include both Nyssa ans Liquidambar as Gum.  Sweet gum is only at the southern edges of the lowerr midwest and occurs in some of the same wet swamps as the widespread black gum.   ,
,,Box elder maple,Boxelder,,Maple,,,OH - vernacular from OH471 towns,,
1011,,Boxelder,Boxelder,,Maple,,13,OH - vernacular from OH471 towns,,
989,,,Boxelder,,Maple,,77,OH - vernacular from OH471 towns,,
1010,,,Boxwood,YES,Maple,,3,OH - vernacular from OH471 towns,"CVC very likely box elder = Maple, but in the east this name is used from a questionable identifications",
944,,Hard maple,Maple,,Maple,,79,OH - vernacular from OH471 towns,,
946,,Soft maple,Maple,,Maple,,678,OH - vernacular from OH471 towns,,
943,,Sugar ,Maple,,Maple,,5758,OH - vernacular from OH471 towns,,
,,Sugar tree   ,Maple,,Maple,,,OH - vernacular from OH471 towns,,
942,,,Maple,,Maple,,1612,OH - vernacular from OH471 towns,,
945,,,Rock maple,,Maple,,1,OH - vernacular from OH471 towns,,
948,,,Silver maple,,Maple,,12,OH - vernacular from OH471 towns,,
947,,,White maple,,Maple,,108,OH - vernacular from OH471 towns,,
1023,,,Mulberry,,Mulberry,,107,OH - vernacular from OH471 towns,,
978,,,Black oak,,Oak,,4430,OH - vernacular from OH471 towns,,
,,Blackjack,Blackjack oak,,Oak,,,OH - vernacular from OH471 towns,,
1029,,Blackjack oak,Blackjack oak,,Oak,,83,OH - vernacular from OH471 towns,,
,,Jack oak,Blackjack oak,,Oak,,,OH - vernacular from OH471 towns,,
980,,Bur oak,Burr oak,,Oak,,802,OH - vernacular from OH471 towns,,
982,,,Chestnut oak,,Oak,,894,OH - vernacular from OH471 towns,,
1013,,,Gray oak,,Oak,,4,OH - vernacular from OH471 towns,,
975,,,Oak,,Oak,,81,OH - vernacular from OH471 towns,,
1016,,,Pin oak,,Oak,,64,OH - vernacular from OH471 towns,,
1028,,,Post oak,,Oak,,39,OH - vernacular from OH471 towns,,
977,,,Red oak,,Oak,,1454,OH - vernacular from OH471 towns,,
1030,,,Shingle oak,,Oak,,1,OH - vernacular from OH471 towns,,
1017,,,Shrub oak,,Oak,,41,OH - vernacular from OH471 towns,,
981,,,Spanish oak,,Oak,,63,OH - vernacular from OH471 towns,,
1015,,Swamp white oak,Swamp oak,,Oak,,75,OH - vernacular from OH471 towns,,
1014,,,Swamp oak,,Oak,,20,OH - vernacular from OH471 towns,,
976,,,White oak,,Oak,,15372,OH - vernacular from OH471 towns,,
979,,,Yellow oak,,Oak,,184,OH - vernacular from OH471 towns,,
,,Burr oak,Burr oak,,Oak,,,OH - vernacular from OH471 towns,,
1037,,,Crab apple,,Other hardwood,,3,OH - vernacular from OH471 towns,,
1036,,Black haw,Hawthorn,YES,Other hardwood,,10,OH - vernacular from OH471 towns,"CVC although black haw can be a Viburnum, I tend to think most haw, certainly red haw,  are hawthorns and thus red haw, black haw and thorn are Rose trees  ""black haw"" & ""red haw"" Winthrop Sargent 1787 List of Trees northwest of Ohio River; ""black haw"" {shrub} 1815 --Cincinnati & Maimi Country Drake; ""black haw"" Highland Co. Virginia Mil. Tract 1795-1820; ""black haw"" & ""red haw"" Winthrop Sargent 1787 List of Trees northwest of Ohio River; ""black haw"" {shrub} 1815 --Cincinnati & Maimi Country Drake; ""black haw"" Highland Co. Virginia Mil. Tract 1795-1820;""black haw"" & ""red haw"" Winthrop Sargent 1787 List of Trees northwest of Ohio River; ""black haw"" {shrub} 1815 --Cincinnati & Maimi Country Drake; ""black haw"" Highland Co. Virginia Mil. Tract 1795-1820;  ",
1034,,Coffee tree,Kentucky coffee tree,,Other hardwood,,4,OH - vernacular from OH471 towns,,
,,Coffeenut,Kentucky coffee tree,,Other hardwood,,,OH - vernacular from OH471 towns,,
1020,,Cucumber,Magnolia,,Other hardwood,,14,OH - vernacular from OH471 towns,,
955,,Hoop ash,Other hardwood,YES,Other hardwood,,143,OH - vernacular from OH471 towns,"CVC probably an ash, but some sources have hoop ash as Hackberry",
1035,,Pawpaw,Paw paw,,Other hardwood,,4,OH - vernacular from OH471 towns,,
1018,,,Peach,,Other hardwood,,1,OH - vernacular from OH471 towns,,
1019,,,Plumb,,Other hardwood,,4,OH - vernacular from OH471 towns,,
1026,,Red bud,Red bud,,Other hardwood,,40,OH - vernacular from OH471 towns,,
999,,,Service tree,,Other hardwood,,1,OH - vernacular from OH471 towns,,
998,,Service,Serviceberry,,Other hardwood,,2,OH - vernacular from OH471 towns,,
,,Service tree,Serviceberry,,Other hardwood,,,OH - vernacular from OH471 towns,,
,,Serviceberry,Serviceberry,,Other hardwood,,,OH - vernacular from OH471 towns,,
,,White serviceberry,Serviceberry,,Other hardwood,,,OH - vernacular from OH471 towns,,
1000,,,Serviceberry,,Other hardwood,,1,OH - vernacular from OH471 towns,,
1027,,,Sourwood,,Other hardwood,,13,OH - vernacular from OH471 towns,,
,,Bear oak,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
,,Bot oak,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
,,Cherry-leaved oak,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
1024,,Leather wood,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,471,OH - vernacular from OH471 towns,,
,,Ninebark,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
,,Pigeon oak,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
,,Sinkwood,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
,,Spice wood,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
,,Sugar oak,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
,,Sumach,"Sumach  & Ninebark & Spice wood & Leather wood & Stinkwood & Sugar oak & Pigeon oak & Cherry-leaved oak & Bear oak & Bot oak"" [?bottom oak]  ",,Other hardwood,,,OH - vernacular from OH471 towns,,
993,,,Thorn tree,,Other hardwood,,18,OH - vernacular from OH471 towns,,
1001,,,White serviceberry,,Other hardwood,,1,OH - vernacular from OH471 towns,,
,,,White thorn,,Other hardwood,,,OH - vernacular from OH471 towns,,
1006,,,Sassafras,,Other hardwood,,105,OH - vernacular from OH471 towns,,
964,,,Pine,,Pine,,220,OH - vernacular from OH471 towns,,
965,,,Pitch pine,,Pine,,2,OH - vernacular from OH471 towns,,
966,,,Yellow pine,,Pine,,2,OH - vernacular from OH471 towns,,
,,Asp,Aspen,,Poplar,,,OH - vernacular from OH471 towns,,
,,Aspen,Aspen,,Poplar,,31,OH - vernacular from OH471 towns,,
,,Aspin,Aspen,,Poplar,,,OH - vernacular from OH471 towns,,
1004,,,Cottonwood,,Poplar,,270,OH - vernacular from OH471 towns,,
1012,,,"poplar 1796-1802 Ohio Company OH fide Dyer 2001; ""white poplar"" 1815 --Cincinnati & Maimi Country Drake; ""poplar"" =Poplar sp. fide Dyer, 1796-1802 Ohio Co. Athens Co. OH; ""poplar"" 1816 VMT military warrant Upper Town Creek Cad. Wallace surv. Ross Co. in Peters 1918; ""poplar"" 1798-1832  Shelby Co. OH Congressional survey Liriodend fide Shanks 1953; ""whitewood"" 1796  Conn. Western Reserve OH -Moses Warren from New London CT, CSA Warren Journals; ""poplar"" & ""whitewood"" 1786,1804 Kirkwood Twp., Belmont Co. OH, outlines & sections (Rentch 2001); ""white wood"" 1797 T7R11 Western Reserve OH Shepard & Atwater; ""w. wood"" 1840 GLO Wabash Co. IN;  ""whitewood"" CWR OH C Parker 1802, 1815;  'whitewood"" 1805 T8R3 CWR Ashtubula Co. OH, Alfred Wolcott;  ""poplar"" 1798 Scioto Co. Va. Mil Tract OH;  ""poplar or tulip"" fide Gordon's compilers 1797 Washington Co. OLC OH; ""poplar"" 1797 Monroe Co. OLC OH; ""poplar"" 1802 Gurnesey Co. PLS OH; ""poplar"" 1819 Defiance Co. PLS NW OH; ""poplar"" 1820 Auglaize Co. PLS NW OH; ""poplar"" 1820 Montgomery Co. PLS NW OH; ""poplar"" 1821 Seneca Co. PLS NW OH; ",YES,Poplar/tulip poplar,,780,OH - vernacular from OH471 towns,"CVC this is the big problem'  Whitewood is most likely Liriodendron but just Poplar is also very likely Liriodendron see terms to left. Be careful as pople, popple, and less likely  popler are  aspen and thus Poplar.   ",
1031,,,Sweet gum,,Sweet gum,,1,OH - vernacular from OH471 towns,CVC see above to be discussed,
996,,,Buttonwood,,Sycamore,,283,OH - vernacular from OH471 towns,,
997,,,Sycamore,,Sycamore,,504,OH - vernacular from OH471 towns,,
992,,Tulip poplar,Tulip poplar,YES,Tulip poplar,,645,OH - vernacular from OH471 towns,JP - CVC has Level 3a as Liriodendron.  Should we make it tulip poplar?,
970,,,Black walnut,,Walnut,,322,OH - vernacular from OH471 towns,,
968,,Butnut,Butternut,,Walnut,,3,OH - vernacular from OH471 towns,,
967,,,Butternut,,Walnut,,45,OH - vernacular from OH471 towns,,
971,,,Walnut,,Walnut,,272,OH - vernacular from OH471 towns,,
969,,,White walnut,,Walnut,,328,OH - vernacular from OH471 towns,,
1002,,,Willow,,Willow,,102,OH - vernacular from OH471 towns,,
,,,alder,,Alder,,3,OH (471),,
,,,ash ,,Ash,,2575,OH (471),,
,,,black ash,,Ash,,1005,OH (471),,
,"includes hoop ash, blue ash",,other ash,,Ash,,143,OH (471),,
,,,red ash,,Ash,,3,OH (471),,
,,,water ash,,Ash,,80,OH (471),,
,,,white ash,,Ash,,2125,OH (471),,
,,,basswood,,Basswood,,75,OH (471),,
,,,linden,,Basswood,,74,OH (471),,
,,,lynn,,Basswood,,1922,OH (471),,
,,,beech,,Beech,,10460,OH (471),,
,,,birch,,Birch,,13,OH (471),,
,,,black gum,,Black gum,,305,OH (471),,
,,,gum,,Black gum/sweet gum,,402,OH (471),,
,,,pepperidge,,Black gum/sweet gum,,35,OH (471),,
,,,buckeye,,Buckeye,,718,OH (471),,
,,,cedar,,Cedar/juniper,,4,OH (471),,
,,,juniper,,Cedar/juniper,,3,OH (471),,
,,,black cherry,,Cherry,,47,OH (471),,
,,,cherry,,Cherry,,156,OH (471),,
,,,chestnut,,Chestnut,,524,OH (471),,
,,,dogwood,,Dogwood,,1277,OH (471),,
,,,elm,,Elm,,4919,OH (471),,
,,,red elm,,Elm,,28,OH (471),,
,,,white elm,,Elm,,16,OH (471),,
,,,witch elm,,Elm,,1,OH (471),,
,,,hackberry,,Hackberry,,130,OH (471),,
,,,hemlock,,Hemlock,,17,OH (471),,
,,,hickory,,Hickory,,8077,OH (471),,
,,,white hickory,,Hickory,,2,OH (471),,
,,,blue beech,,Ironwood,,7,OH (471),,
,,,hard beam,,Ironwood,,1,OH (471),,
,,,hardhack,,Ironwood,,2,OH (471),,
,,,hornbeam,,Ironwood,,61,OH (471),,
,,,ironwood,,Ironwood,,670,OH (471),,
,,,black locust,,Locust,,2,OH (471),,
,,,honey locust,,Locust,,86,OH (471),,
,,,locust,,Locust,,327,OH (471),,
,incl box elder maple,,box,,Maple,,13,OH (471),,
,,,box elder,,Maple,,77,OH (471),,
,,,boxwood ,,Maple,,3,OH (471),,
,,,hard maple,,Maple,,79,OH (471),,
,,,maple,,Maple,,1612,OH (471),,
,,,rock maple,,Maple,,1,OH (471),,
,,,soft maple,,Maple,,678,OH (471),,
,,,sugar maple,,Maple,,4436,OH (471),,
,,,sugar tree,,Maple,,1322,OH (471),,
,,,swamp maple,,Maple,,12,OH (471),,
,,,white maple,,Maple,,108,OH (471),,
,,,mulberry,,Mulberry,,107,OH (471),,
,,,black oak,,Oak,,4430,OH (471),,
,,,blackjack (oak),,Oak,,82,OH (471),,
,,,bur oak,,Oak,,802,OH (471),,
,,,grey oak,,Oak,,4,OH (471),,
,,,oak,,Oak,,81,OH (471),,
,"includes modifers:   pigeon, cherry-leaved, jack, bot,  ",,other oaks,,Oak,,22,OH (471),,
,,,post oak,,Oak,,39,OH (471),,
,,,red oak,,Oak,,1454,OH (471),,
,,,shrub oak,,Oak,,41,OH (471),,
,,,spanish oak,,Oak,,63,OH (471),,
,,,swamp oak,,Oak,,20,OH (471),,
,,,white oak,,Oak,,15372,OH (471),,
,,,willow oak,,Oak,,1,OH (471),,
,,,chestnut oak ,,Oak,,894,OH (471),,
,,,pin oak ,,Oak,,64,OH (471),,
,,,swamp white oak ,,Oak,,75,OH (471),,
,,,yellow oak ,,Oak,,184,OH (471),,
,,,Ky coffee tree,,Other hardwood,,4,OH (471),,
,,,cucumber,,Other hardwood,,14,OH (471),"Charlie had Level 3a as Magnolia. But since other Magnolia were listed as Other hardwood, I have done so here as well - JP 3-18-14",
,,,crab (apple),,Other hardwood,,3,OH (471),,
,,,peach,,Other hardwood,,1,OH (471),,
,,,plum,,Other hardwood,,4,OH (471),,
,,,red haw,,Other hardwood,,10,OH (471),,
,,,Thorn tree,,Other hardwood,,18,OH (471),,
,,,paw paw,,Other hardwood,,4,OH (471),,
,,,redbud,,Other hardwood,,40,OH (471),,
,,,sassafras,,Other hardwood,,105,OH (471),,
,,,service,,Other hardwood,,5,OH (471),,
,,,sourwood,,Other hardwood,,13,OH (471),,
,includes literature trees not defined ,,misc.trees,,Other hardwood,,450,OH (471),,
,,,pine,,Pine,,220,OH (471),,
,,,pitch pine,,Pine,,2,OH (471),,
,,,yellow pine,,Pine,,2,OH (471),,
,incl trembling aspen,,aspen,,Poplar,,31,OH (471),,
,,,cottonwood,,Poplar,,270,OH (471),,
,,,poplar,,Poplar/tulip poplar,,645,OH (471),,
,,,poplar/whitewood,,Poplar/tulip poplar,,780,OH (471),,
,,,sweet gum,,Sweet gum,,1,OH (471),,
,,,buttonwood,,Sycamore,,283,OH (471),,
,,,sycamore ,,Sycamore,,504,OH (471),,
,,,bitter walnut,,Walnut,,3,OH (471),,
,,,black walnut,,Walnut,,322,OH (471),,
,,,butnut,,Walnut,,3,OH (471),,
,,,butternut,,Walnut,,45,OH (471),,
,,,walnut,,Walnut,,272,OH (471),,
,,,white walnut,,Walnut,,328,OH (471),,
,,,willow,,Willow,,102,OH (471),,
,,ASHS,,,Ash,,5866,OH471_wiki,,
,,CHAMAE_IS,,,Atlantic white cedar,,0,OH471_wiki,,
,,BASSWOOD,,,Basswood,,2040,OH471_wiki,,
,,BEECH,,,Beech,,10415,OH471_wiki,,
,,BIRCHES,,,Birch,,13,OH471_wiki,,
,,NYSSA,,,Black gum,,742,OH471_wiki,,
,,BUCKEYE,,,Buckeye,,715,OH471_wiki,,
,,CEDAR,,,Cedar/juniper,,4,OH471_wiki,,
,,CHERRIES,,,Cherry,,202,OH471_wiki,,
,,CHESTNUT,,,Chestnut,,524,OH471_wiki,,
,,DOGWOOD,,,Dogwood,,1277,OH471_wiki,,
,,ELMS,,,Elm,,4908,OH471_wiki,,
,,FIR,,,Fir,,0,OH471_wiki,,
,,HACKBERRIE,,,Hackberry,,129,OH471_wiki,,
,,HEMLOCK,,,Hemlock,,17,OH471_wiki,,
,,HICKORIES,,,Hickory,,8045,OH471_wiki,,
,,IRONWOODS,,,Ironwood,,729,OH471_wiki,,
,,MAPLES,,,Maple,,8298,OH471_wiki,,
,,MULBERRIES,,,Mulberry,,107,OH471_wiki,,
,,OAKS,,,Oak,,23528,OH471_wiki,,
,,MAGNOLIA,,,Other hardwood,,14,OH471_wiki,,
,,OTHER,,,Other hardwood,,1174,OH471_wiki,,
,,PINES,,,Pine,,222,OH471_wiki,,
,,POPLARS,,,Poplar/tulip poplar,,300,OH471_wiki,,
,,SPRUCES,,,Spruce,,0,OH471_wiki,,
,,BUTTONWOOD,,,Sycamore,,786,OH471_wiki,,
,,TAMARACK,,,Tamarack,,0,OH471_wiki,,
,,LIRIODENDR,,,Tulip poplar,,1423,OH471_wiki,,
,,JUGLANS_,,,Walnut,,970,OH471_wiki,,
13,,ald,Alder,,Alder,,10,Southern MI,,
23,,ash,Ash,,Ash,,278,Southern MI,,
24,,ASH,Ash,,Ash,,38,Southern MI,,
25,,Ash,Ash,,Ash,,1,Southern MI,,
590,,swash,Ash,YES,Ash,,2,Southern MI,CVC I would say swamp ash,
653,,w.ash,Ash,,Ash,,1,Southern MI,,
,,waterash,Ash,,Ash,,,Southern MI,,
61,,b.ash,Black ash,,Ash,,1,Southern MI,,
64,,bash,Black ash,,Ash,,444,Southern MI,,
65,,BASH,Black ash,,Ash,,206,Southern MI,,
110,,blash,Blue ash,YES - Done,Ash,,4,Southern MI,CVC code sheet says blash = blue ash ,
,,bash,Blue ash,,Ash,,,Southern MI,,
666,,wash,White ash,,Ash,,243,Southern MI,,
667,,WASH,White ash,,Ash,,54,Southern MI,,
63,,BAS,Basswood,,Basswood,,2,Southern MI,,
66,,BASS,Basswood,,Basswood,,1,Southern MI,,
360,,lin,Basswood,YES,Basswood,,9,Southern MI,"Level 2 is basswood; JP - why is level 2 basswood here, when it is Lynn elsewhere?",
373,,lyn,Basswood,,Basswood,,320,Southern MI,CVC level 2 would be lynn,
374,,LYN,Basswood,,Basswood,,96,Southern MI,CVC level 2 would be lynn,
70,,bch,Beech,,Beech,,2704,Southern MI,,
71,,BCH,Beech,,Beech,,621,Southern MI,,
79,,beech,Beech,,Beech,,2,Southern MI,,
131,,br,Birch,YES,Birch,,1,Southern MI,CVC  very likely as code brc = birch ,
133,,brc,Birch,,Birch,,76,Southern MI,,
134,,BRC,Birch,,Birch,,33,Southern MI,,
135,,Brc,Birch,,Birch,,1,Southern MI,,
136,,BRCH,Birch,,Birch,,48,Southern MI,,
137,,brch,Birch,,Birch,,37,Southern MI,,
671,,wb,White birch,YES,Birch,,25,Southern MI,,
672,,WB,White birch,YES,Birch,,7,Southern MI,,
673,,wbrc,White birch,,Birch,,1,Southern MI,,
674,,WBRCH,White birch,,Birch,,1,Southern MI,,
726,,YB,Yellow birch,,Birch,,10,Southern MI,,
727,,yb,Yellow birch,YES,Birch,,5,Southern MI,,
728,,YBRC,Yellow birch,,Birch,,49,Southern MI,,
729,,ybrc,Yellow birch,,Birch,,15,Southern MI,,
730,,YBRCH,Yellow birch,,Birch,,2,Southern MI,,
731,,ybrcm,Yellow birch,YES,Birch,,1,Southern MI,CVC transcription problem ,
437,,PEP,Black gum,,Black gum,,2,Southern MI,CVC I would guess pepperidge,
263,,gum,Black gum/sweet gum,changed,Black gum/sweet gum,,12,Southern MI,In s Mich certainly gum = black gum CVC ,
142,,buck,Buckeye,YES,Buckeye,,2,Southern MI,,
175,,CED,Cedar,YES   ,Cedar/juniper,,226,Southern MI,CVC the problem arriseswhen the level 3a assignment red vs. white cedars ,
176,,ced,Cedar,,Cedar/juniper,,132,Southern MI,,
72,,BCHER,Black cherry,,Cherry,,1,Southern MI,,
179,,ch,Cherry,YES,Cherry,,1,Southern MI,,
182,,cher,Cherry,,Cherry,,29,Southern MI,CVC code cher is black cherry while I would leave level 2 as cherry ,
183,,CHER,Cherry,,Cherry,,14,Southern MI,CVC code cher is black cherry while I would leave level 2 as cherry ,
217,,dog,Dogwood,,Dogwood,,4,Southern MI,,
218,,dogg,Dogwood,YES,Dogwood,,1,Southern MI,,
120,,blm,Elm,YES,Elm,,1,Southern MI,CVC no code near blm so elm is a good guess,
239,,elm,Elm,,Elm,,654,Southern MI,,
240,,ELM,Elm,,Elm,,166,Southern MI,,
241,,Elm,Elm,,Elm,,1,Southern MI,,
245,,eln,Elm,YES,Elm,,1,Southern MI,CVC very likely elm,
